,1,2,3,4,5,6,7,8,9,10
65,0.0,0.0,0.0,0.0,1.123,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.195,0.0,0.0,0.0,1.221,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,1.025,0.0,0.0,0.0,0.0,1.367
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,1.856
74,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.416,0.586,0.0,0.0,0.0,0.0,0.0,0.0,1.514,0.0
76,0.0,0.0,1.221,0.0,0.0,0.0,0.0,0.0,0.195,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.439
78,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,2.734,0.635
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002,0.098,0.244
96,0.195,0.0,0.83,0.195,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025
98,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.244,2.734
99,0.195,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.637
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,1.514
121,0.0,0.439,0.0,0.0,0.244,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.195,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.586,0.0,1.221,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025,2.393
146,0.0,0.0,0.0,0.0,0.488,0.0,0.0,1.025,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0
150,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.586,0.0,0.0,0.293,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
