,1,2,3,4,5,6,7,8,9,10
1,0.0,0.0,0.0,0.0,0.977,1.904,0.0,0.0,0.0,0.0
2,0.195,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.146,0.146
3,0.0,0.0,0.0,0.0,2.197,0.097,0.0,0.0,3.759,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856,0.146,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416,3.223
7,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.781,0.0,0.0,0.0,1.709,2.637,0.0
10,0.391,0.195,0.146,0.0,0.146,0.097,0.097,0.0,0.146,0.0
